gene_id,log2FoldChange__Huang_GSE214411,pvalue__Huang_GSE214411,padj__Huang_GSE214411,log2FoldChange__Mareckova_E_MTAB_14039,pvalue__Mareckova_E_MTAB_14039,padj__Mareckova_E_MTAB_14039,direction_concordant
ENSG00000176108,-0.698987505245199,0.0029547713122288597,0.2562097756261604,-0.3111428223725371,0.5477072629062515,0.9999244088149658,True
ENSG00000135315,-0.5227515782197631,0.0030035155671620226,0.2575055860472424,0.21216922472678923,0.5913201016378142,0.9999244088149658,False
ENSG00000130748,-0.575016443893117,0.003008790610870662,0.2575055860472424,-0.04791617542958969,0.9076589163751104,0.9999244088149658,True
ENSG00000134982,-0.5075377242553434,0.003076736110991174,0.2583981921472203,0.17906212183226708,0.6489277062644994,0.9999244088149658,False
ENSG00000173726,0.3062587863927619,0.003077739290422562,0.2583981921472203,-0.11927032824133163,0.7653745450020757,0.9999244088149658,False
ENSG00000152137,1.6627513750781233,0.003082408468134454,0.2583981921472203,1.2667589641988193,0.08906179191808691,0.9999244088149658,True
ENSG00000196482,-0.8842373419212651,0.0030976414536616702,0.2583981921472203,0.014881532311877213,0.977205929554058,0.9999244088149658,False
ENSG00000213760,1.1812216462813656,0.0031555842873723203,0.26042714384908416,-0.4298652852301116,0.5014258861535019,0.9999244088149658,False
ENSG00000180891,-0.6422373949920039,0.0031626040182240545,0.26042714384908416,0.05982202535251251,0.8934555103141105,0.9999244088149658,False
ENSG00000164675,1.1501888041884025,0.003181242045500952,0.26042714384908416,1.0659177206055828,0.14821732859935016,0.9999244088149658,True
ENSG00000148700,0.5665403934691495,0.0032273931132178486,0.26257432859389657,-0.2545330183668129,0.4890279890746714,0.9999244088149658,False
ENSG00000189369,-0.8100662825217404,0.0032864419463499986,0.26573806658216553,-0.3714888602958217,0.36996975677902866,0.9999244088149658,True
ENSG00000026025,0.3429715253021979,0.0033397361594495116,0.26721343973410394,-0.4825091465423964,0.34681141884892797,0.9999244088149658,False
ENSG00000205683,-1.7560297154416329,0.003345236536883699,0.26721343973410394,0.3639279888991726,0.7286076703253515,0.9999244088149658,False
ENSG00000042445,-0.6355535146480928,0.0033940311332032857,0.2691465129911017,0.6957863198583115,0.14813417984950447,0.9999244088149658,False
ENSG00000113790,-0.8329649641404865,0.0034255416939679055,0.2691465129911017,0.16564653209109603,0.7850299346608103,0.9999244088149658,False
ENSG00000137200,-0.5624498260077965,0.0034306991033767136,0.2691465129911017,0.38437573124282326,0.36451935826464377,0.9999244088149658,False
ENSG00000130208,0.8207895462267955,0.003490077183469614,0.27218471762206814,0.7199156507928424,0.10601877822960662,0.9999244088149658,True
ENSG00000105519,-1.1784753470999274,0.0035217331053738403,0.2730378960519248,0.8645329729577386,0.04765675463621381,0.9999244088149658,False
