gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,dataset_id,gene_symbol,effect_scope,contrast,significant_fdr_0_10,direction,absolute_log2_fold_change,open_targets_queried,is_known_drug_target,has_approved_drug,n_drugs_or_candidates,best_clinical_stage,drug_names
ENSG00000095059,131.62476769168222,0.16496283135303702,0.18352923557789774,0.898836802940966,0.3687395938457557,0.8319048009050085,Huang_GSE214411,DHPS,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16496283135303702,False,,,,,
ENSG00000149346,26.79532665985099,-0.1907192785323168,0.2122900873818816,-0.8983899384300418,0.36897769868837527,0.8322995154394637,Huang_GSE214411,SLX4IP,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1907192785323168,False,,,,,
ENSG00000188659,4.552124887539181,-0.40555692317403097,0.4514883307652565,-0.8982666783139811,0.36904339275817044,0.8323052560836219,Huang_GSE214411,SAXO2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.40555692317403097,False,,,,,
ENSG00000127954,68.17090869350207,0.8538102827609524,0.9506395015098662,0.8981430725368307,0.36910927836001606,0.8323114266526965,Huang_GSE214411,STEAP4,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.8538102827609524,False,,,,,
ENSG00000157168,12.548162037721976,-0.5389330769861429,0.6005625517540076,-0.8973804234248884,0.3695159550964977,0.8330570471801403,Huang_GSE214411,NRG1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5389330769861429,False,,,,,
ENSG00000143845,14.069308881566062,-0.33387726551536934,0.3721420544926366,-0.8971769287686769,0.3696245141048433,0.8330570471801403,Huang_GSE214411,ETNK2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.33387726551536934,False,,,,,
ENSG00000225614,19.063081355086435,-0.39761308832592934,0.4431871437965387,-0.8971674695249469,0.3696295608429029,0.8330570471801403,Huang_GSE214411,ZNF469,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.39761308832592934,False,,,,,
ENSG00000182179,9.418128577171528,-0.4636052201047119,0.5170224408496654,-0.8966829744233759,0.3698881081128095,0.8334972242993381,Huang_GSE214411,UBA7,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4636052201047119,False,,,,,
ENSG00000144857,32.70089516657887,0.33477455930454536,0.37345082265728374,0.8964354581480422,0.37002023672347606,0.8336524307718657,Huang_GSE214411,BOC,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.33477455930454536,False,,,,,
ENSG00000162576,539.9807520509793,0.16527545116610537,0.1844635070838019,0.8959791222608633,0.3702639138324846,0.834058859051811,Huang_GSE214411,MXRA8,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16527545116610537,False,,,,,
ENSG00000100284,43.913409691895055,-0.1935124539246619,0.21601695749918293,-0.8958206622523782,0.3703485526153405,0.8341069588978447,Huang_GSE214411,TOM1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1935124539246619,False,,,,,
ENSG00000136104,116.29997843098118,0.1524708042133259,0.170256307827785,0.8955368888156013,0.37050015551107485,0.8342013846145016,Huang_GSE214411,RNASEH2B,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1524708042133259,False,,,,,
ENSG00000164125,495.6997037828304,0.22044286199990573,0.24616590873060748,0.8955052433403692,0.37051706415275354,0.8342013846145016,Huang_GSE214411,GASK1B,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.22044286199990573,False,,,,,
ENSG00000146350,49.16832018431811,-0.17690968844771535,0.19763016317145377,-0.8951553022512945,0.3707040747567366,0.8344798813482132,Huang_GSE214411,TBC1D32,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.17690968844771535,False,,,,,
ENSG00000187239,133.61872183091216,0.1708167494464507,0.19091833716705972,0.8947110685181618,0.37094156030980985,0.8347929869348287,Huang_GSE214411,FNBP1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1708167494464507,False,,,,,
ENSG00000143369,1668.4020646023953,0.18042289797008187,0.20174733236606687,0.8943012819753562,0.3711607142473432,0.8347929869348287,Huang_GSE214411,ECM1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18042289797008187,False,,,,,
ENSG00000120647,19.534731443867916,-0.2710089766231456,0.30304059164645014,-0.8942992592204445,0.37116179621637657,0.8347929869348287,Huang_GSE214411,CCDC77,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2710089766231456,False,,,,,
ENSG00000180957,163.64839263688492,0.18461654113449563,0.20644563961430995,0.8942622449154348,0.37118159546671714,0.8347929869348287,Huang_GSE214411,PITPNB,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18461654113449563,False,,,,,
ENSG00000182087,261.1152577943072,0.11239518753078227,0.12568876929824777,0.8942341321210565,0.3711966336651257,0.8347929869348287,Huang_GSE214411,TMEM259,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.11239518753078227,False,,,,,
ENSG00000169891,14.034792993827919,0.2979896989750314,0.33325304251163596,0.8941844813453631,0.3712231939624455,0.8347929869348287,Huang_GSE214411,REPS2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2979896989750314,False,,,,,
ENSG00000177409,34.22825158793124,0.31393115877827055,0.35115500492987994,0.8939959686491087,0.3713240481050647,0.834821850365028,Huang_GSE214411,SAMD9L,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.31393115877827055,False,,,,,
ENSG00000138071,345.63795387192454,-0.10639447533280415,0.11901963644287583,-0.8939237130325868,0.3713627093088133,0.834821850365028,Huang_GSE214411,ACTR2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.10639447533280415,False,,,,,
ENSG00000176095,79.72972032813541,-0.14547909279970472,0.16282462461026906,-0.8934710775346054,0.37160495398883553,0.8352239586583992,Huang_GSE214411,IP6K1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.14547909279970472,False,,,,,
ENSG00000133739,53.82099447547822,-0.18429349224057442,0.206309812335763,-0.8932851528197907,0.3717044868896978,0.8353052237350754,Huang_GSE214411,LRRCC1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18429349224057442,False,,,,,
ENSG00000154654,8.927299941610439,-0.40889868584966715,0.45792031824762536,-0.8929472433423467,0.37188542561073845,0.8355693674649732,Huang_GSE214411,NCAM2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.40889868584966715,False,,,,,
ENSG00000162613,157.25380867981175,-0.16396059535458862,0.1836496024927367,-0.892790363437205,0.37196944788003217,0.8356157019019642,Huang_GSE214411,FUBP1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16396059535458862,False,,,,,
ENSG00000182287,107.90399307021416,-0.11112662163363916,0.12453256671086971,-0.8923498854050327,0.37220542350275165,0.8358790441648011,Huang_GSE214411,AP1S2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.11112662163363916,False,,,,,
ENSG00000131269,54.21114870993453,0.195210536134941,0.2187753193944002,0.8922877437697738,0.37223872187229856,0.8358790441648011,Huang_GSE214411,ABCB7,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.195210536134941,False,,,,,
ENSG00000237172,46.961780650186974,-0.18369408273003965,0.20588511400656415,-0.8922164364160053,0.37227693393379224,0.8358790441648011,Huang_GSE214411,B3GNT9,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18369408273003965,False,,,,,
ENSG00000163406,6.366796537694583,-0.67796795910899,0.7601803564545564,-0.891851457818509,0.3724725561008475,0.8358883096251369,Huang_GSE214411,SLC15A2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.67796795910899,False,,,,,
ENSG00000173559,52.64733568672255,0.2655514256627546,0.29775891852636316,0.8918336585080089,0.3724820978497684,0.8358883096251369,Huang_GSE214411,NABP1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2655514256627546,False,,,,,
ENSG00000118369,6.947593289899085,-0.35112340297329747,0.3937563094137975,-0.891727686842734,0.37253890964762093,0.8358883096251369,Huang_GSE214411,USP35,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.35112340297329747,False,,,,,
ENSG00000149575,5.338177479355047,-0.4273658624610112,0.47926119815374785,-0.8917180529267706,0.37254407469148065,0.8358883096251369,Huang_GSE214411,SCN2B,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4273658624610112,False,,,,,
ENSG00000111640,3707.336117528866,0.1916366592582525,0.2149371115392821,0.8915940941321749,0.3726105368392567,0.8358883096251369,Huang_GSE214411,GAPDH,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1916366592582525,False,,,,,
ENSG00000183963,201.8173426517649,0.17788892434910464,0.1995391426316284,0.8914988909093766,0.3726615862941809,0.8358883096251369,Huang_GSE214411,SMTN,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.17788892434910464,False,,,,,
ENSG00000087470,137.4993937697313,-0.1254101378632012,0.14078397635345904,-0.8907983785622056,0.37303734518519427,0.8364172666759696,Huang_GSE214411,DNM1L,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1254101378632012,False,,,,,
ENSG00000136100,157.8164162922446,-0.14810190396276776,0.16626096006241592,-0.8907797952518074,0.3730473165746325,0.8364172666759696,Huang_GSE214411,VPS36,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.14810190396276776,False,,,,,
ENSG00000250423,98.3308773401585,-0.32750209795501295,0.3677128761469753,-0.8906462601655263,0.373118973374967,0.8364172666759696,Huang_GSE214411,KIAA1210,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.32750209795501295,False,,,,,
ENSG00000114383,58.804842799138264,-0.18820918712597956,0.21135092630142277,-0.8905056174561585,0.3731944534409064,0.8364172666759696,Huang_GSE214411,TUSC2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18820918712597956,False,,,,,
ENSG00000138814,147.2417699602039,0.1696162648134952,0.19047993887417738,0.890467866674066,0.37321471512301796,0.8364172666759696,Huang_GSE214411,PPP3CA,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1696162648134952,False,,,,,
ENSG00000119707,859.0081152348987,0.1374128360087189,0.15441532274241607,0.8898911945282824,0.3735243125237976,0.8368301740619072,Huang_GSE214411,RBM25,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1374128360087189,False,,,,,
ENSG00000162408,57.727694963359006,-0.1678234502497813,0.1885919423125011,-0.8898760370774169,0.3735324522328781,0.8368301740619072,Huang_GSE214411,NOL9,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1678234502497813,False,,,,,
ENSG00000145214,15.349212928791875,-0.24867158008252183,0.27947851558323394,-0.8897699329895816,0.37358943430806235,0.8368301740619072,Huang_GSE214411,DGKQ,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.24867158008252183,False,,,,,
ENSG00000108828,155.45338161510298,0.18583494445773874,0.2090373510749966,0.8890035369375996,0.37400117894146356,0.8372692180197546,Huang_GSE214411,VAT1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18583494445773874,False,,,,,
ENSG00000132879,36.07013587434019,0.2102836179526939,0.23653895549433823,0.8890020568207304,0.3740019744025983,0.8372692180197546,Huang_GSE214411,FBXO44,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2102836179526939,False,,,,,
ENSG00000180228,168.0967286863929,0.15044387277178495,0.1692283844955886,0.8889990483582656,0.37400359124772087,0.8372692180197546,Huang_GSE214411,PRKRA,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.15044387277178495,False,,,,,
ENSG00000196914,175.1715581065926,0.16054932250601575,0.18062231004658927,0.8888676180954836,0.3740742303467378,0.8372692180197546,Huang_GSE214411,ARHGEF12,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16054932250601575,False,,,,,
ENSG00000134265,100.50032034499515,-0.12185941340865898,0.13710339580970748,-0.8888139691141833,0.3741030671409966,0.8372692180197546,Huang_GSE214411,NAPG,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.12185941340865898,False,,,,,
ENSG00000021355,88.27773781310833,0.20169944463564102,0.22701471348611385,0.888486219850145,0.3742792650820842,0.837434730736144,Huang_GSE214411,SERPINB1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.20169944463564102,False,,,,,
ENSG00000136098,46.511047977321184,-0.22582081561119122,0.2541767662094452,-0.8884400371397901,0.3743040970232644,0.837434730736144,Huang_GSE214411,NEK3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.22582081561119122,False,,,,,
ENSG00000180383,6.658589716694466,0.43837044025922994,0.4935831716322224,0.8881389509484079,0.3744660127683397,0.8376547943460144,Huang_GSE214411,DEFB124,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.43837044025922994,False,,,,,
ENSG00000177613,52.08191562811075,-0.18134104667253773,0.20423693284234262,-0.8878954660591237,0.37459698381092543,0.8378055738381125,Huang_GSE214411,CSTF2T,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18134104667253773,False,,,,,
ENSG00000156265,6.698838386863818,-0.40964362484662903,0.46158218865876344,-0.8874771057283336,0.3748220868550597,0.8380838869049718,Huang_GSE214411,MAP3K7CL,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.40964362484662903,False,,,,,
ENSG00000171853,82.07950254773935,-0.1379861865677199,0.15549003480100673,-0.8874278454198822,0.3748485973675879,0.8380838869049718,Huang_GSE214411,TRAPPC12,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1379861865677199,False,,,,,
ENSG00000197448,303.01932375960286,-0.16091340676665566,0.18139748910293185,-0.8870762630862397,0.3750378427440758,0.8381296882171703,Huang_GSE214411,GSTK1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16091340676665566,False,,,,,
ENSG00000141564,18.5883916731209,-0.27739188575425594,0.31277015312225953,-0.8868873291941815,0.37513956412031035,0.8381296882171703,Huang_GSE214411,RPTOR,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.27739188575425594,False,,,,,
ENSG00000204231,65.00337299478147,-0.13315726616955142,0.15017554659331067,-0.8866774197942736,0.37525259862979077,0.8381296882171703,Huang_GSE214411,RXRB,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.13315726616955142,False,,,,,
ENSG00000167196,124.67102068045516,-0.15611608463480034,0.17610728440964757,-0.8864828343593942,0.3753574001006439,0.8381296882171703,Huang_GSE214411,FBXO22,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.15611608463480034,False,,,,,
ENSG00000272356,29.844351003529667,0.3381952714902432,0.3816049805792173,0.8862443854294436,0.3754858505959522,0.8381296882171703,Huang_GSE214411,AL080317.2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3381952714902432,False,,,,,
ENSG00000173540,50.39788416800465,-0.21131342156515426,0.2384583482973415,-0.886164913386302,0.37552866756975745,0.8381296882171703,Huang_GSE214411,GMPPB,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.21131342156515426,False,,,,,
ENSG00000185551,2098.644832115776,0.11056164300930336,0.12476560207528388,0.8861548469312094,0.375534091266284,0.8381296882171703,Huang_GSE214411,NR2F2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.11056164300930336,False,,,,,
ENSG00000247765,6.232761830683222,0.3786680110347667,0.42736859292275425,0.8860454822968471,0.37559301885999585,0.8381296882171703,Huang_GSE214411,AC068446.2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3786680110347667,False,,,,,
ENSG00000101695,6.590768152746018,-0.40525217479189574,0.4574690015994387,-0.8858571255648394,0.375694522175811,0.8381296882171703,Huang_GSE214411,RNF125,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.40525217479189574,False,,,,,
ENSG00000105662,57.0842157269523,0.17288934665935005,0.19516666611969327,0.885854895698834,0.3756957239268689,0.8381296882171703,Huang_GSE214411,CRTC1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.17288934665935005,False,,,,,
ENSG00000081059,127.96745975392402,0.2627631325243102,0.2966332990430572,0.885818056745441,0.37571557804240596,0.8381296882171703,Huang_GSE214411,TCF7,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2627631325243102,False,,,,,
ENSG00000268307,4.658155422871607,0.5220367773206108,0.5893978658994893,0.8857120249730162,0.3757727267961076,0.8381296882171703,Huang_GSE214411,LINC02560,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.5220367773206108,False,,,,,
ENSG00000118454,54.86743963473345,0.15329485539469834,0.17319147473954835,0.8851177901523659,0.3760931053979212,0.8381296882171703,Huang_GSE214411,ANKRD13C,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.15329485539469834,False,,,,,
ENSG00000179403,67.08982438210101,-0.26540780986380225,0.29990469263753167,-0.884973847957015,0.3761707364415585,0.8381296882171703,Huang_GSE214411,VWA1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.26540780986380225,False,,,,,
ENSG00000228126,12.577462766218522,0.37876730839525635,0.4280110571187815,0.8849474846397274,0.376184955802807,0.8381296882171703,Huang_GSE214411,FALEC,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.37876730839525635,False,,,,,
ENSG00000204463,116.75874077902562,0.13191718924234758,0.14907676675710446,0.8848943541771636,0.3762136133425895,0.8381296882171703,Huang_GSE214411,BAG6,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.13191718924234758,False,,,,,
ENSG00000155636,20.009834961349366,-0.20989779774016346,0.2372730063102446,-0.8846256934331296,0.37635854436270655,0.8381296882171703,Huang_GSE214411,RBM45,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.20989779774016346,False,,,,,
ENSG00000197766,941.0336036648387,-0.791370224657599,0.8946549270261628,-0.8845535868092934,0.3763974486766125,0.8381296882171703,Huang_GSE214411,CFD,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.791370224657599,False,,,,,
ENSG00000063761,12.640440314628215,-0.3696349654733507,0.41789106749130184,-0.8845246865226294,0.3764130421962397,0.8381296882171703,Huang_GSE214411,ADCK1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3696349654733507,False,,,,,
ENSG00000267707,5.338140609647763,0.44474398909393975,0.5028333335442425,0.884475947445931,0.3764393408919864,0.8381296882171703,Huang_GSE214411,AC015961.2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.44474398909393975,False,,,,,
ENSG00000084774,41.1053760887956,-0.2629462476258697,0.29730429365532185,-0.8844347466125566,0.3764615729766492,0.8381296882171703,Huang_GSE214411,CAD,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2629462476258697,False,,,,,
ENSG00000099625,11.578989569086113,0.2945333773704616,0.33301904239679736,0.8844340409204604,0.37646195377713054,0.8381296882171703,Huang_GSE214411,CBARP,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2945333773704616,False,,,,,
ENSG00000138646,10.390489381021395,-0.39533753992706266,0.4470492988847934,-0.8843264957875326,0.3765199892844485,0.8381296882171703,Huang_GSE214411,HERC5,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.39533753992706266,False,,,,,
ENSG00000166451,12.710495909322958,-0.2839900614969156,0.3211650402282682,-0.8842496097802847,0.3765614833271159,0.8381296882171703,Huang_GSE214411,CENPN,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2839900614969156,False,,,,,
ENSG00000226627,4.61927089578187,-0.4558553212089438,0.5155307397078802,-0.8842446940550026,0.3765641363546198,0.8381296882171703,Huang_GSE214411,SHANK2-AS1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4558553212089438,False,,,,,
ENSG00000137075,55.10143048876393,0.14502390845789137,0.1640333124711834,0.8841125395389945,0.3766354647533878,0.8381296882171703,Huang_GSE214411,RNF38,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.14502390845789137,False,,,,,
ENSG00000102897,66.84157716315983,0.16244213470388696,0.18375257514417778,0.8840264392291102,0.3766819405756866,0.8381296882171703,Huang_GSE214411,LYRM1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16244213470388696,False,,,,,
ENSG00000197905,14.431815866852853,-0.3686890106722142,0.4171486988941818,-0.8838311413881207,0.37678737291111675,0.8381296882171703,Huang_GSE214411,TEAD4,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3686890106722142,False,,,,,
ENSG00000108861,98.37531285885323,0.21423108668580404,0.24241687642643744,0.8837300844886246,0.3768419360357146,0.8381296882171703,Huang_GSE214411,DUSP3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.21423108668580404,False,,,,,
ENSG00000163389,59.33891619858992,-0.16779572194444822,0.18992777579204564,-0.8834712102782161,0.37698173086803854,0.8381296882171703,Huang_GSE214411,POGLUT1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.16779572194444822,False,,,,,
ENSG00000100228,14.174228280056223,-0.3202186907805622,0.3625035599804839,-0.8833532305111758,0.37704545180668037,0.8381296882171703,Huang_GSE214411,RAB36,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3202186907805622,False,,,,,
ENSG00000259370,6.227527778658405,-0.53299088444696,0.6036710555475957,-0.8829160840972886,0.37728161272178484,0.8381296882171703,Huang_GSE214411,AC103740.1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.53299088444696,False,,,,,
ENSG00000147604,8090.977831173137,-0.1277622475157214,0.14470803426402942,-0.8828967110603595,0.37729208078521637,0.8381296882171703,Huang_GSE214411,RPL7,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1277622475157214,False,,,,,
ENSG00000151465,129.98999736093293,-0.14380805395894353,0.1628896428606247,-0.8828557263274978,0.37731422714339613,0.8381296882171703,Huang_GSE214411,CDC123,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.14380805395894353,False,,,,,
ENSG00000001630,13.716603843204261,-0.32390508050447153,0.36695890553248356,-0.8826739877983398,0.3774124403557575,0.8381296882171703,Huang_GSE214411,CYP51A1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.32390508050447153,False,,,,,
ENSG00000260806,8.878329588528347,-0.3420526850377037,0.3875206654125799,-0.882669533697079,0.37741484759183164,0.8381296882171703,Huang_GSE214411,AL163051.1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3420526850377037,False,,,,,
ENSG00000277969,7.472595655645441,-0.3482080854247252,0.3945065181107909,-0.8826421603684036,0.37742964181988814,0.8381296882171703,Huang_GSE214411,AC006449.6,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.3482080854247252,False,,,,,
ENSG00000073712,267.7911596202129,0.19566474161008143,0.22169841823165518,0.8825716627604855,0.37746774470279576,0.8381296882171703,Huang_GSE214411,FERMT2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.19566474161008143,False,,,,,
ENSG00000136141,19.692769154631097,0.2589679094728013,0.29348304934363784,0.8823947756164175,0.37756335994609425,0.8381296882171703,Huang_GSE214411,LRCH1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2589679094728013,False,,,,,
ENSG00000122862,30.906817846640486,0.39482596228641265,0.4474709182820555,0.8823499945029746,0.3775875684654325,0.8381296882171703,Huang_GSE214411,SRGN,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.39482596228641265,False,,,,,
ENSG00000161204,47.50629010604173,-0.18927977761175854,0.2145679756753891,-0.8821436517540343,0.3776991290200775,0.8381296882171703,Huang_GSE214411,ABCF3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.18927977761175854,False,,,,,
ENSG00000185339,81.5569023258625,-0.24388743703199592,0.2764914377958528,-0.882079528307383,0.37773380191647565,0.8381296882171703,Huang_GSE214411,TCN2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.24388743703199592,False,,,,,
ENSG00000000460,6.551397108415302,0.33675997536283714,0.38181340452820156,0.8820014472225355,0.3777760246494608,0.8381296882171703,Huang_GSE214411,C1orf112,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.33675997536283714,False,,,,,
ENSG00000187778,55.929208252334725,-0.17175750977416962,0.19473770573235089,-0.8819941116602994,0.3777799915404657,0.8381296882171703,Huang_GSE214411,MCRS1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.17175750977416962,False,,,,,
ENSG00000244486,116.68783999159402,-0.13953967423630256,0.15826137210106303,-0.8817039330809979,0.3779369335422328,0.8381296882171703,Huang_GSE214411,SCARF2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.13953967423630256,False,,,,,
ENSG00000253553,5.181551126977733,-0.4044298301828115,0.45876926695141274,-0.8815538862712087,0.3780181015511458,0.8381296882171703,Huang_GSE214411,AC090578.1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.4044298301828115,False,,,,,
ENSG00000101871,52.438345180640326,-0.24170010791799482,0.2741852652558908,-0.8815211411613298,0.37803581648647255,0.8381296882171703,Huang_GSE214411,MID1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.24170010791799482,False,,,,,
ENSG00000130731,259.3362352250796,-0.13647100360892386,0.1548255360044144,-0.8814502254010138,0.3780741832994522,0.8381296882171703,Huang_GSE214411,METTL26,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.13647100360892386,False,,,,,
ENSG00000126247,394.31174535441824,-0.10964088979935713,0.1244198811332799,-0.8812168023365063,0.37820048668064743,0.8381296882171703,Huang_GSE214411,CAPNS1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.10964088979935713,False,,,,,
ENSG00000213123,78.3175590205405,0.14302751589973917,0.16235195708507033,0.8809719233923038,0.37833301667493613,0.8381296882171703,Huang_GSE214411,TCTEX1D2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.14302751589973917,False,,,,,
ENSG00000182670,1309.4619812618996,-0.15654031697732845,0.17770277765241727,-0.8809109179121435,0.37836603766602506,0.8381296882171703,Huang_GSE214411,TTC3,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.15654031697732845,False,,,,,
ENSG00000121864,65.47219987573034,-0.15367225767195825,0.17446680193474512,-0.8808108818859159,0.3784201889166181,0.8381296882171703,Huang_GSE214411,ZNF639,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.15367225767195825,False,,,,,
ENSG00000004779,387.9175803589654,0.1043561983042175,0.1184799238379797,0.8807922466841194,0.3784302770045115,0.8381296882171703,Huang_GSE214411,NDUFAB1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.1043561983042175,False,,,,,
ENSG00000214106,22.56610646544373,-0.2544151996243656,0.28889323303142894,-0.880654755927383,0.37850471216336234,0.8381296882171703,Huang_GSE214411,PAXIP1-AS2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.2544151996243656,False,,,,,
ENSG00000148468,50.7044773218472,-0.21640522735573076,0.24574455508636533,-0.880610466749412,0.3785286914909073,0.8381296882171703,Huang_GSE214411,FAM171A1,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.21640522735573076,False,,,,,
ENSG00000047188,84.8128917179393,-0.17927104905413782,0.2036302646166709,-0.8803752693226192,0.37865604924364304,0.8381296882171703,Huang_GSE214411,YTHDC2,Within Huang_GSE214411,Endometriosis - Normal,False,not_significant,0.17927104905413782,False,,,,,
