gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,dataset_id,gene_symbol,effect_scope,contrast,significant_fdr_0_10,direction,absolute_log2_fold_change,open_targets_queried,is_known_drug_target,has_approved_drug,n_drugs_or_candidates,best_clinical_stage,drug_names
ENSG00000105393,104.06704174725627,-0.04805864385848809,0.4056808732058968,-0.11846415996569969,0.905699891292588,0.9999244088149658,Mareckova_E-MTAB-14039,BABAM1,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04805864385848809,False,,,,,
ENSG00000232807,3.995282555613261,-0.10517680805681077,0.8878392766009908,-0.11846379274801887,0.905700182241182,0.9999244088149658,Mareckova_E-MTAB-14039,AL137186.2,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.10517680805681077,False,,,,,
ENSG00000272690,10.280000665458614,-0.08451277364639773,0.7134087172219936,-0.11846333189688181,0.9057005473760977,0.9999244088149658,Mareckova_E-MTAB-14039,LINC02018,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.08451277364639773,False,,,,,
ENSG00000198815,92.47969272687371,-0.04869211426934352,0.41117401697755407,-0.11842215767248157,0.9057331700232338,0.9999244088149658,Mareckova_E-MTAB-14039,FOXJ3,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04869211426934352,False,,,,,
ENSG00000161091,50.44853800050904,-0.0585053100218301,0.4941258971536645,-0.11840162670857943,0.9057494369195204,0.9999244088149658,Mareckova_E-MTAB-14039,MFSD12,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.0585053100218301,False,,,,,
ENSG00000163125,100.96494029923775,-0.04923532173817082,0.415875775434878,-0.1183894918781596,0.9057590514904961,0.9999244088149658,Mareckova_E-MTAB-14039,RPRD2,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04923532173817082,False,,,,,
ENSG00000148248,229.45946081156828,-0.04851482462628953,0.4098523134351744,-0.11837147927667616,0.9057733231151073,0.9999244088149658,Mareckova_E-MTAB-14039,SURF4,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04851482462628953,False,,,,,
ENSG00000122641,18.275151197447258,0.10455901698675497,0.8835509582345277,0.11833954342110631,0.9057986263945964,0.9999244088149658,Mareckova_E-MTAB-14039,INHBA,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.10455901698675497,False,,,,,
ENSG00000166164,193.74067651615093,-0.03740848927030957,0.31637850592948563,-0.1182396672631331,0.9058777604588336,0.9999244088149658,Mareckova_E-MTAB-14039,BRD7,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.03740848927030957,False,,,,,
ENSG00000204604,11.502578008833797,-0.08168605850585002,0.6909719222180933,-0.11821907067313109,0.9058940797037928,0.9999244088149658,Mareckova_E-MTAB-14039,ZNF468,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.08168605850585002,False,,,,,
